date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:58:08	91040/91040	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-163a0%22	https://chatapp.online/fonts/Montserrat-LightItalic.woff2?d6ff863dbe7be962d2cc03d97fa2de0f	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-LightItalicc731.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:08	136808/136808	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-21668%22	https://chatapp.online/fonts/Montserrat-LightItalic.woff?1b9a451675040ad95dd4159a03ecbf8f	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-LightItalic0a31.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:08	305504/305504	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-4a960%22	https://chatapp.online/fonts/Montserrat-LightItalic.ttf?2e3148e7bf07fa5c21bb47a24718366b	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-LightItalic91b3.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:08	300324/300324	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-49524%22	https://chatapp.online/fonts/Montserrat-Light.eot?8ee066d1a22a977e51624c191aacc4da	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Lightd2b4.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:09	300324/300324	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-49524%22	https://chatapp.online/fonts/Montserrat-Light.eot?8ee066d1a22a977e51624c191aacc4da?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Light35e2.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:09	87596/87596	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-1562c%22	https://chatapp.online/fonts/Montserrat-Light.woff2?f7bb2606b3bb239169fe7396867e840c	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Light7196.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:09	131032/131032	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-1ffd8%22	https://chatapp.online/fonts/Montserrat-Light.woff?05c8ae9716360e56163fa0e86022d3c7	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Light7521.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:09	300120/300120	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-49458%22	https://chatapp.online/fonts/Montserrat-Light.ttf?6bff27608003de04b59e89e259941e73	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Lightf6e9.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:10	301488/301488	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-499b0%22	https://chatapp.online/fonts/Montserrat-Medium.eot?dadb1e02e7aa092579543f15341127af	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Medium9e71.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:10	301488/301488	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-499b0%22	https://chatapp.online/fonts/Montserrat-Medium.eot?dadb1e02e7aa092579543f15341127af?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Mediume5a6.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:10	88596/88596	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-15a14%22	https://chatapp.online/fonts/Montserrat-Medium.woff2?c416eeaec33891f7c0081be1acd57151	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Medium28b2.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:10	132260/132260	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-204a4%22	https://chatapp.online/fonts/Montserrat-Medium.woff?1415d3efde4fddeccbca369d67f3d268	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Medium455f.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:10	301280/301280	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-498e0%22	https://chatapp.online/fonts/Montserrat-Medium.ttf?b2e5fcdebc2bb4364eea92a086897d2a	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Medium74d4.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:11	300380/300380	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-4955c%22	https://chatapp.online/fonts/Montserrat-Thin.eot?6d93363a3024c60b0ecef21a3c646375	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Thin4692.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:11	300380/300380	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-4955c%22	https://chatapp.online/fonts/Montserrat-Thin.eot?6d93363a3024c60b0ecef21a3c646375?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Thinc9b0.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:11	84244/84244	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-14914%22	https://chatapp.online/fonts/Montserrat-Thin.woff2?a7117a0bcff24cc12689bec73371a24c	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Thind457.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:11	127792/127792	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-1f330%22	https://chatapp.online/fonts/Montserrat-Thin.woff?fe19c1342817e2d388d26fa3adf5421e	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Thine358.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:12	300180/300180	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-49494%22	https://chatapp.online/fonts/Montserrat-Thin.ttf?a64795151aa7b0cf53641f8e43a6fbef	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Thin01d9.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:12	300788/300788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-496f4%22	https://chatapp.online/fonts/Montserrat-ExtraLight.eot?3217aeb54c497ea5ee707199948402cd	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraLight8d95.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:12	300788/300788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-496f4%22	https://chatapp.online/fonts/Montserrat-ExtraLight.eot?3217aeb54c497ea5ee707199948402cd?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraLight9b7b.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:12	87520/87520	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-155e0%22	https://chatapp.online/fonts/Montserrat-ExtraLight.woff2?0edffe13eb3520abb61f2a292b937ec3	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraLight5fc8.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:12	130384/130384	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-1fd50%22	https://chatapp.online/fonts/Montserrat-ExtraLight.woff?104190eff753f1f48305456d09c2f257	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraLight324b.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:13	300564/300564	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-49614%22	https://chatapp.online/fonts/Montserrat-ExtraLight.ttf?bfee205d24288c541c60104554472782	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraLight88c7.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:13	307480/307480	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-4b118%22	https://chatapp.online/fonts/Montserrat-MediumItalic.eot?0b27f6bf2262a35bbdc88989620338d1	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-MediumItalicefdb.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:13	307480/307480	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-4b118%22	https://chatapp.online/fonts/Montserrat-MediumItalic.eot?0b27f6bf2262a35bbdc88989620338d1?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-MediumItalic8171.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:13	92588/92588	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-169ac%22	https://chatapp.online/fonts/Montserrat-MediumItalic.woff2?8bd01fd0617233a136aaa7aa2c79486e	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-MediumItalicff1a.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:13	138124/138124	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-21b8c%22	https://chatapp.online/fonts/Montserrat-MediumItalic.woff?a7bea9fcb5d2632f2e92af838d34e264	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-MediumItalic3354.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:14	307260/307260	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-4b03c%22	https://chatapp.online/fonts/Montserrat-MediumItalic.ttf?65fa68908e4fae2b067addeeaf287913	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-MediumItaliccb8e.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:14	308856/308856	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-4b678%22	https://chatapp.online/fonts/Montserrat-Italic.eot?8c95755265e103cb3f43ad753df9e45d	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Italic9123.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:14	308856/308856	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-4b678%22	https://chatapp.online/fonts/Montserrat-Italic.eot?8c95755265e103cb3f43ad753df9e45d?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Italic80ac.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:14	92244/92244	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-16854%22	https://chatapp.online/fonts/Montserrat-Italic.woff2?16bc8d656c91e8a76ba91d6d97d779be	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Italic3429.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:15	137844/137844	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-21a74%22	https://chatapp.online/fonts/Montserrat-Italic.woff?3c654aa7f2065375464a440fb4b5ef42	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Italic7dd1.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:15	308664/308664	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-4b5b8%22	https://chatapp.online/fonts/Montserrat-Italic.ttf?8c1bdca955e686bcf2cb6def27052632	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-Italic9932.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:15	303388/303388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-4a11c%22	https://chatapp.online/fonts/Montserrat-ExtraBold.eot?8852943da0695822ee5b8ee7a25b7898	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraBold2547.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:15	303388/303388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-4a11c%22	https://chatapp.online/fonts/Montserrat-ExtraBold.eot?8852943da0695822ee5b8ee7a25b7898?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraBoldbfd3.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:15	88708/88708	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-15a84%22	https://chatapp.online/fonts/Montserrat-ExtraBold.woff2?95c2242ba06d2eb0400546a72fc2d08d	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraBold5234.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:16	132352/132352	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-20500%22	https://chatapp.online/fonts/Montserrat-ExtraBold.woff?666df37fdf1c78ca22ddd7e8a99f8760	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraBoldaaa3.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:16	303168/303168	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-4a040%22	https://chatapp.online/fonts/Montserrat-ExtraBold.ttf?1523a89666cba25358b0a9a892f80630	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Montserrat-ExtraBold4d03.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:16	149556/149556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-24834%22	https://chatapp.online/fonts/Comfortaa-Bold.eot?3b8ce9e0ce6392e5227ba30868087128	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Boldb678.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:16	149556/149556	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-24834%22	https://chatapp.online/fonts/Comfortaa-Bold.eot?3b8ce9e0ce6392e5227ba30868087128?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Bold62c1.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:17	51468/51468	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-c90c%22	https://chatapp.online/fonts/Comfortaa-Bold.woff2?ee6c2fe8b19223370da8880665c9afba	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Boldd107.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:17	69812/69812	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-110b4%22	https://chatapp.online/fonts/Comfortaa-Bold.woff?cdf87b52ab9b76ae0c8a598877bb59fc	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Boldfafd.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:17	149316/149316	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-24744%22	https://chatapp.online/fonts/Comfortaa-Bold.ttf?865904ac74995651da138f710091e6f5	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Bolda3b8.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:17	149788/149788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-2491c%22	https://chatapp.online/fonts/Comfortaa-Light.eot?d5e0ee015ef61046100241244316df83	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Lightb6ea.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:18	149788/149788	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-2491c%22	https://chatapp.online/fonts/Comfortaa-Light.eot?d5e0ee015ef61046100241244316df83?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Lighta544.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:18	50956/50956	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-c70c%22	https://chatapp.online/fonts/Comfortaa-Light.woff2?858920e4f0e034d922581bad59383b4c	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Lightaaee.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:18	69364/69364	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-10ef4%22	https://chatapp.online/fonts/Comfortaa-Light.woff?b6f3513487d8e95d38020c1dd2e8ed9a	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Light907c.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:18	149528/149528	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-24818%22	https://chatapp.online/fonts/Comfortaa-Light.ttf?99c1011e4027ab632db7773df427e94a	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Lighta3b4.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:19	149836/149836	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-2494c%22	https://chatapp.online/fonts/Comfortaa-Medium.eot?7edb851147be9de31f315abe9a853b92	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Medium30fd.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:19	149836/149836	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-2494c%22	https://chatapp.online/fonts/Comfortaa-Medium.eot?7edb851147be9de31f315abe9a853b92?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Medium2cdb.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:19	52664/52664	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-cdb8%22	https://chatapp.online/fonts/Comfortaa-Medium.woff2?195eb4e316fe6668b4962cc57a9c032a	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Mediumdb4d.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:19	71148/71148	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-115ec%22	https://chatapp.online/fonts/Comfortaa-Medium.woff?fe5d73d78d3b0a437ca80ee7b6e50cd3	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Mediumca68.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:19	149572/149572	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-24844%22	https://chatapp.online/fonts/Comfortaa-Medium.ttf?9c14872a78f619532aadd17f0abaf452	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Medium972c.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:20	149708/149708	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-248cc%22	https://chatapp.online/fonts/Comfortaa-Regular.eot?3902a57a0ed15d7b4069da4a3cd9541d	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Regulard313.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:20	52228/52228	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-cc04%22	https://chatapp.online/fonts/Comfortaa-Regular.woff2?de5ef53f9e83deac2dcb0e583407be18	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Regularaa2f.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:20	149708/149708	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-248cc%22	https://chatapp.online/fonts/Comfortaa-Regular.eot?3902a57a0ed15d7b4069da4a3cd9541d?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Regularfb6e.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:20	70776/70776	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-11478%22	https://chatapp.online/fonts/Comfortaa-Regular.woff?d85e6d540f441d7e7adbe6d5e9f28e25	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Regularf1fd.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:21	149456/149456	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-247d0%22	https://chatapp.online/fonts/Comfortaa-Regular.ttf?de43fd193e1cbfb5833f006ad5d16f37	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-Regular40e2.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:21	149808/149808	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-24930%22	https://chatapp.online/fonts/Comfortaa-SemiBold.eot?8f3c5697a0439a25fb8bb307d5663e1e	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-SemiBold5f39.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:21	149808/149808	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2262a34d2c-24930%22	https://chatapp.online/fonts/Comfortaa-SemiBold.eot?8f3c5697a0439a25fb8bb307d5663e1e?	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-SemiBoldc051.eot	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:21	52596/52596	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-cd74%22	https://chatapp.online/fonts/Comfortaa-SemiBold.woff2?daf75fa2f84234096d4a84f945a7e777	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-SemiBold603f.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:21	71100/71100	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-115bc%22	https://chatapp.online/fonts/Comfortaa-SemiBold.woff?6a2cc30e1178aa116fd40feb241ff67c	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-SemiBold4e1a.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:22	149536/149536	---M--	200	added ('OK')	application/octet-stream	etag:%2262a34d2c-24820%22	https://chatapp.online/fonts/Comfortaa-SemiBold.ttf?d33c5502403158ce9e48b2deab3d6354	E:/ChatDoc/ChatDoc/chatapp.online/fonts/Comfortaa-SemiBold679d.ttf	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:22	102536/102536	---M--	200	added ('OK')	font/woff2	etag:%2262a34d2c-19088%22	https://chatapp.online/fonts/vendor/bootstrap-icons/bootstrap-icons.woff2?a13b815539b49de48d2358b4281b2f1a	E:/ChatDoc/ChatDoc/chatapp.online/fonts/vendor/bootstrap-icons/bootstrap-iconseaf2.woff2	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:23	137124/137124	---M--	200	added ('OK')	font/woff	etag:%2262a34d2c-217a4%22	https://chatapp.online/fonts/vendor/bootstrap-icons/bootstrap-icons.woff?c1d7432ee75fa194e49925c1b9009cb0	E:/ChatDoc/ChatDoc/chatapp.online/fonts/vendor/bootstrap-icons/bootstrap-icons34d8.woff	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:23	424/424	---M--	200	added ('OK')	image/svg+xml	etag:%2261409d5e-1a8%22	https://chatapp.online/img/cloud-1-1-1.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/cloud-1-1-1.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:23	860/860	---M--	200	added ('OK')	image/svg+xml	etag:%2261409d5e-35c%22	https://chatapp.online/img/cloud-2.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/cloud-2.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:23	613/613	---M--	200	added ('OK')	image/svg+xml	etag:%2261409d5e-265%22	https://chatapp.online/img/cloud-3.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/cloud-3.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:23	611/611	---M--	200	added ('OK')	image/svg+xml	etag:%2261409d5e-263%22	https://chatapp.online/img/cloud-4.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/cloud-4.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:24	167394/167394	---M--	200	added ('OK')	image/png	etag:%22610ad6dd-28de2%22	https://chatapp.online/img/cloud-1-1-1.png	E:/ChatDoc/ChatDoc/chatapp.online/img/cloud-1-1-1.png	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:24	37114/37114	---M--	200	added ('OK')	image/svg+xml	etag:%22612d223b-90fa%22	https://chatapp.online/img/phone-1.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/phone-1.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:24	1185/1185	---M--	200	added ('OK')	image/svg+xml	etag:%22610ad6dd-4a1%22	https://chatapp.online/img/benefit-item.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/benefit-item.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:24	228045/228045	---M--	200	added ('OK')	image/png	etag:%22610ad6dd-37acd%22	https://chatapp.online/img/cloud-2.png	E:/ChatDoc/ChatDoc/chatapp.online/img/cloud-2.png	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:24	6310/6310	---M--	200	added ('OK')	image/svg+xml	etag:%22612d223b-18a6%22	https://chatapp.online/img/people-desktop.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/people-desktop.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:25	42044/42044	---M--	200	added ('OK')	image/png	etag:%22610ad6dd-a43c%22	https://chatapp.online/img/people-cloud.png	E:/ChatDoc/ChatDoc/chatapp.online/img/people-cloud.png	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:25	992/992	---M--	200	added ('OK')	image/svg+xml	etag:%22612d223b-3e0%22	https://chatapp.online/img/whatsapp-icon.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/whatsapp-icon.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:25	8192/8192	---M--	200	added ('OK')	image/svg+xml	etag:%22612d223b-2000%22	https://chatapp.online/img/tariff-banner.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/tariff-banner.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:25	25885/25885	---M--	200	added ('OK')	image/png	etag:%22610ad6dd-651d%22	https://chatapp.online/img/cloud-tariffs.png	E:/ChatDoc/ChatDoc/chatapp.online/img/cloud-tariffs.png	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
18:58:26	280/280	---M--	200	added ('OK')	image/svg+xml	etag:%2261409d5e-118%22	https://chatapp.online/img/check-icon.svg	E:/ChatDoc/ChatDoc/chatapp.online/img/check-icon.svg	(from https://chatapp.online/css/home.css?id=WUm3qIovHpYfVQsR)
